FrameIndex,ObjectType,ObjectName,PosX,PosY,PosZ,RotW,RotX,RotY,RotZ,ScaleX,ScaleY,ScaleZ
91,Joint,Joint_39,10.2154,1.11314,9.14449,-0.99421,-0.09812,0.00257,-0.04381,1.00003,1,1.00004
91,Joint,Joint_40,10.21549,1.10789,9.17087,-0.99368,-0.07332,0.00932,-0.08448,0.99997,1.00001,0.99996
91,Joint,Joint_41,10.21486,1.10533,9.19513,-0.99368,-0.07332,0.00932,-0.08448,1,1,1
91,Joint,Joint_42,10.21383,1.10955,9.05662,-0.99556,0.09079,-0.00805,-0.02335,1,1,1
91,Joint,Joint_43,10.19845,1.10199,9.04524,-0.99556,0.09079,-0.00805,-0.02335,1,1,1
91,Joint,Joint_44,10.19668,1.11092,9.09715,-0.99635,0.0009,0.02708,-0.08092,0.99999,1.00004,1.00004
91,Joint,Joint_45,10.19462,1.11083,9.13517,-0.99019,-0.07209,0.02144,-0.1178,1.00004,0.99993,0.99994
91,Joint,Joint_46,10.19396,1.10699,9.16082,-0.98727,-0.0961,-0.01057,-0.12632,0.99993,0.99997,1.00001
91,Joint,Joint_47,10.1944,1.10398,9.18443,-0.98727,-0.0961,-0.01057,-0.12632,1,1.00006,1
91,Joint,Joint_48,10.24156,1.09214,9.04738,-0.74371,0.18205,-0.22773,0.60157,1.00002,1.00003,0.99998
91,Joint,Joint_49,10.25927,1.09204,9.07372,-0.82265,0.03049,-0.0703,0.56336,0.99999,1,0.99996
91,Joint,Joint_50,10.26422,1.09108,9.10633,-0.76572,0.02573,-0.13611,0.62808,0.99999,0.99996,1
91,Joint,Joint_51,10.27084,1.08877,9.12932,-0.76572,0.02573,-0.13611,0.62808,1,1,1
91,Object,Cup tea,10.5064,1.05451,9.3572,1,0,0,0,0.04,0.04,0.04
91,Object,Pills,10.0399,1.0604,9.2569,0.85059,0,0.52583,0,1,1,1
92,Joint,Joint_0,10.62463,1.11172,9.09632,0.95433,-0.21325,-0.08387,-0.19171,1,1,1
92,Joint,Joint_1,10.60091,1.12436,9.12879,0.95433,-0.21325,-0.08387,-0.19171,1,1,1
92,Joint,Joint_2,10.59344,1.15451,9.17732,0.98471,-0.01992,-0.0977,-0.14287,1.00005,1.00004,0.99999
92,Joint,Joint_3,10.58652,1.15699,9.21362,0.96972,0.15197,-0.11859,-0.14997,0.99996,0.99995,0.99995
92,Joint,Joint_4,10.57998,1.15085,9.23558,0.95971,0.2117,-0.09989,-0.15541,1.00005,1.00001,1
92,Joint,Joint_5,10.57488,1.14341,9.2555,0.95971,0.2117,-0.09989,-0.15541,1,1,1
92,Joint,Joint_6,10.63882,1.11124,9.13497,0.89981,-0.14469,0.00508,-0.41155,1.00002,1.00001,0.99996
92,Joint,Joint_7,10.64453,1.12266,9.17768,0.93028,0.11673,-0.03474,-0.34606,0.99996,1.00004,1.00007
92,Joint,Joint_8,10.64017,1.11686,9.20678,0.88348,0.27,-0.047,-0.37993,1.00002,1.00001,0.99994
92,Joint,Joint_9,10.63445,1.10811,9.22363,0.87454,0.26946,-0.09855,-0.39096,1.00002,0.99997,0.99997
92,Joint,Joint_10,10.62684,1.1005,9.24217,0.87454,0.26946,-0.09855,-0.39096,1,1,1
92,Joint,Joint_11,10.61662,1.1205,9.1297,0.95433,-0.21325,-0.08387,-0.19171,1,1,1
92,Joint,Joint_12,10.61478,1.15122,9.18042,0.9749,0.0666,-0.06198,-0.2032,0.99996,1.00001,1.00001
92,Joint,Joint_13,10.60858,1.14683,9.22164,0.94201,0.25195,-0.09658,-0.1995,1.00003,1,1.00004
92,Joint,Joint_14,10.60098,1.1351,9.24463,0.92145,0.29076,-0.0929,-0.24032,0.99997,1.00001,0.99996
92,Joint,Joint_15,10.59409,1.12377,9.26511,0.92145,0.29076,-0.0929,-0.24032,1,1,1
92,Joint,Joint_16,10.6197,1.13147,9.13837,0.95433,-0.21325,-0.08387,-0.19171,1,1,1
92,Joint,Joint_17,10.63297,1.11689,9.13245,0.95433,-0.21325,-0.08387,-0.19171,1,1,1
92,Joint,Joint_18,10.63084,1.1388,9.18034,0.96022,0.09707,-0.04554,-0.25785,0.99999,1.00004,1.00004
92,Joint,Joint_19,10.62561,1.13259,9.21754,0.92331,0.24555,-0.08343,-0.28326,1.00004,0.99993,0.99994
92,Joint,Joint_20,10.618,1.12206,9.24,0.89669,0.30739,-0.13002,-0.29079,0.99993,1.00003,1.00001
92,Joint,Joint_21,10.60911,1.11162,9.25945,0.89669,0.30739,-0.13002,-0.29079,1,1,1
92,Joint,Joint_22,10.58966,1.11988,9.12885,0.75441,-0.29109,-0.23189,0.54071,1.00002,0.99997,0.99999
