FrameIndex,ObjectType,ObjectName,PosX,PosY,PosZ,RotW,RotX,RotY,RotZ,ScaleX,ScaleY,ScaleZ
2385,Joint,Joint_28,10.24525,1.14236,9.10052,0.93655,-0.09442,0.04978,0.33389,1.00005,1.00004,0.99999
2385,Joint,Joint_29,10.24639,1.15029,9.13739,0.91227,0.19354,0.15152,0.32764,0.99996,0.99995,0.99995
2385,Joint,Joint_30,10.25614,1.14415,9.15865,0.87649,0.32219,0.16842,0.3156,1.00005,1.00001,1
2385,Joint,Joint_31,10.26656,1.13436,9.17573,0.87649,0.32219,0.16842,0.3156,1,1,1
2385,Joint,Joint_32,10.2298,1.07507,9.0662,0.76419,-0.27814,-0.05623,0.57922,1.00002,1.00001,0.99996
2385,Joint,Joint_33,10.21127,1.09142,9.1043,0.82022,-0.23084,-0.08276,0.51683,0.99996,1.00004,1.00007
2385,Joint,Joint_34,10.19983,1.10038,9.13119,0.81581,0.01536,0.05277,0.5757,1.00002,1.00001,0.99994
2385,Joint,Joint_35,10.20192,1.1011,9.15128,0.81023,0.03804,0.12861,0.57056,1.00002,0.99997,0.99997
2385,Joint,Joint_36,10.20639,1.1036,9.17251,0.81023,0.03804,0.12861,0.57056,1,1,1
2385,Joint,Joint_37,10.24728,1.09187,9.06107,0.86248,-0.3529,-0.01537,0.36243,1,1,1
2385,Joint,Joint_38,10.22643,1.13066,9.10229,0.90625,-0.15254,0.01049,0.39412,0.99996,1.00001,1.00001
2385,Joint,Joint_39,10.22211,1.14282,9.143,0.91174,0.06571,0.10337,0.39207,1.00003,1,1.00004
2385,Joint,Joint_40,10.22869,1.14176,9.16959,0.8868,0.11704,0.12174,0.43019,0.99997,1.00001,0.99996
2385,Joint,Joint_41,10.23553,1.13964,9.1934,0.8868,0.11704,0.12174,0.43019,1,1,1
2385,Joint,Joint_42,10.23845,1.1023,9.066,0.86248,-0.3529,-0.01537,0.36243,1,1,1
2385,Joint,Joint_43,10.23339,1.08221,9.0628,0.86248,-0.3529,-0.01537,0.36243,1,1,1
2385,Joint,Joint_44,10.21675,1.11245,9.10394,0.87451,-0.19174,-0.02313,0.44489,0.99999,1.00004,1.00004
2385,Joint,Joint_45,10.20856,1.12466,9.13984,0.87751,0.01224,0.09171,0.47056,1.00004,0.99993,0.99994
2385,Joint,Joint_46,10.21312,1.12637,9.16583,0.86485,0.08325,0.16226,0.46774,0.99993,0.99997,1.00001
2385,Joint,Joint_47,10.22042,1.12723,9.18894,0.86485,0.08325,0.16226,0.46774,1,1.00006,1
2385,Joint,Joint_48,10.27236,1.10263,9.0636,0.81463,-0.30866,0.13198,-0.47296,1.00002,1.00003,0.99998
2385,Joint,Joint_49,10.28875,1.11486,9.08866,0.89396,-0.19829,0.03839,-0.40005,0.99999,1,0.99996
2385,Joint,Joint_50,10.2964,1.12574,9.11953,0.86439,-0.13012,0.05068,-0.48304,0.99999,0.99996,1
2385,Joint,Joint_51,10.3021,1.13113,9.14274,0.86439,-0.13012,0.05068,-0.48304,1,1,1
2385,Object,TeaCup,10.5064,1.05451,9.3572,1,0,0,0,0.04,0.04,0.04
2385,Object,Pills,10.0399,1.0604,9.2569,0.85059,0,0.52583,0,1,1,1
2385,Object,Tennis,10.52374,1.09584,9.21181,-0.21213,-0.44348,-0.30274,0.8165,1,1,1
2386,Joint,Joint_0,10.66008,1.09623,9.09813,0.89418,-0.18688,-0.06928,-0.4009,1,1,1
