FrameIndex,ObjectType,ObjectName,PosX,PosY,PosZ,RotW,RotX,RotY,RotZ,ScaleX,ScaleY,ScaleZ
324,Joint,Joint_40,10.35421,1.16755,9.14265,-0.79829,-0.16337,-0.14596,-0.56102,0.99997,1.00001,0.99996
324,Joint,Joint_41,10.3632,1.16528,9.16487,-0.79829,-0.16337,-0.14596,-0.56102,1,1,1
324,Joint,Joint_42,10.33454,1.15317,9.03414,-0.83591,0.13223,-0.10105,-0.52304,1,1,1
324,Joint,Joint_43,10.33167,1.13421,9.02749,-0.83591,0.13223,-0.10105,-0.52304,1,1,1
324,Joint,Joint_44,10.33267,1.14895,9.07733,-0.81895,-0.01688,-0.07291,-0.56896,0.99999,1.00004,1.00004
324,Joint,Joint_45,10.33788,1.15103,9.11447,-0.78978,-0.11687,-0.14073,-0.58548,1.00004,0.99993,0.99994
324,Joint,Joint_46,10.34707,1.15052,9.13835,-0.77274,-0.14656,-0.19712,-0.58526,0.99993,0.99997,1.00001
324,Joint,Joint_47,10.35686,1.1508,9.15969,-0.77274,-0.14656,-0.19712,-0.58526,1,1.00006,1
324,Joint,Joint_48,10.36206,1.16212,9.01905,-0.81575,0.27301,-0.40394,0.31121,1.00002,1.00003,0.99998
324,Joint,Joint_49,10.38801,1.16819,9.03548,-0.87788,0.2104,-0.35242,0.2467,0.99999,1,0.99996
324,Joint,Joint_50,10.41153,1.17456,9.05706,-0.80963,0.29004,-0.4093,0.3047,0.99999,0.99996,1
324,Joint,Joint_51,10.43136,1.18088,9.06842,-0.80963,0.29004,-0.4093,0.3047,1,1,1
324,Object,Pills,10.0399,1.0604,9.2569,0.85059,0,0.52583,0,1,1,1
325,Joint,Joint_0,10.64676,1.15949,9.07958,0.86854,-0.14765,-0.13509,-0.45343,1,1,1
325,Joint,Joint_1,10.624,1.17658,9.11033,0.86854,-0.14765,-0.13509,-0.45343,1,1,1
325,Joint,Joint_2,10.61909,1.20765,9.15722,0.85018,0.30466,-0.27644,-0.32857,1.00005,1.00004,0.99999
325,Joint,Joint_3,10.5946,1.19536,9.18138,0.70677,0.55724,-0.35663,-0.25055,0.99996,0.99995,0.99995
325,Joint,Joint_4,10.57627,1.18111,9.1843,0.66177,0.62646,-0.34951,-0.21783,1.00005,1.00001,1
325,Joint,Joint_5,10.56047,1.16644,9.18469,0.66177,0.62646,-0.34951,-0.21783,1,1,1
